,ts,action,img_path,user_x,lat,lon
157714,1599288900.0,meal,./ETRI_data_RP_png/user04/1599261300/RP/1599288900.png,user04,35.350013825,126.38805956
157722,1599097860.0,work,./ETRI_data_RP_png/user02/1599058800/RP/1599097860.png,user02,37.52153691,127.03272214
157727,1599097860.0,work,./ETRI_data_RP_png/user04/1599085500/RP/1599097860.png,user04,37.47771324615385,127.12281786153848
157735,1599533880.0,travel,./ETRI_data_RP_png/user04/1599522960/RP/1599533880.png,user04,37.43512645833333,127.13874904166666
157738,1598858460.0,work,./ETRI_data_RP_png/user04/1598828400/RP/1598858460.png,user04,37.477690625,127.12270064999996
157758,1600163040.0,travel,./ETRI_data_RP_png/user04/1600122300/RP/1600163040.png,user04,37.4467603,127.12691616363637
157766,1600641900.0,personal_care,./ETRI_data_RP_png/user04/1600640400/RP/1600641900.png,user04,37.434964375,127.13887036666664
157769,1599221340.0,recreation_etc,./ETRI_data_RP_png/user04/1599174600/RP/1599221340.png,user04,37.43496334166667,127.13871886666668
157772,1599379680.0,recreation_etc,./ETRI_data_RP_png/user04/1599347400/RP/1599379680.png,user04,37.43494471666666,127.138867425
157773,1599379680.0,entertainment,./ETRI_data_RP_png/user12/1599345000/RP/1599379680.png,user12,37.21868898125,128.35009954375
157781,1599272280.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599272280.png,user04,35.428344700000004,126.7809548
157792,1600231560.0,work,./ETRI_data_RP_png/user04/1600207800/RP/1600231560.png,user04,37.47776255,127.12317008333332
157799,1599270480.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599270480.png,user04,36.17636354,127.040148365
157802,1600677420.0,work,./ETRI_data_RP_png/user04/1600640400/RP/1600677420.png,user04,37.47772719166666,127.12258318333332
157806,1600409700.0,work,./ETRI_data_RP_png/user04/1600380900/RP/1600409700.png,user04,37.47771415833333,127.12248951666665
157812,1600330260.0,meal,./ETRI_data_RP_png/user04/1600294800/RP/1600330260.png,user04,37.43493073333334,127.13887436666668
157826,1599778560.0,personal_care,./ETRI_data_RP_png/user04/1599776160/RP/1599778560.png,user04,37.43501317272728,127.13825376363634
157840,1600485600.0,household,./ETRI_data_RP_png/user04/1600470000/RP/1600485600.png,user04,37.43493262500001,127.13887376666666
157848,1599208620.0,work,./ETRI_data_RP_png/user04/1599174600/RP/1599208620.png,user04,37.477686166666665,127.12294414999998
157850,1599208620.0,work,./ETRI_data_RP_png/user02/1599146220/RP/1599208620.png,user02,37.521537,127.032719175
157857,1599998760.0,recreation_media,./ETRI_data_RP_png/user04/1599957060/RP/1599998760.png,user04,37.434963933333336,127.13889515
157860,1599998760.0,personal_care,./ETRI_data_RP_png/user02/1599922800/RP/1599998760.png,user02,37.52772974375,127.03814239375
157883,1599655800.0,socialising,./ETRI_data_RP_png/user04/1599603600/RP/1599655800.png,user04,37.47761176666666,127.123203025
157887,1600734240.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600734240.png,user04,37.477698341666674,127.12270686666668
157891,1600734240.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600734240.png,user02,37.52162261538462,127.03273216153846
157906,1599219960.0,recreation_etc,./ETRI_data_RP_png/user04/1599174600/RP/1599219960.png,user04,37.43495204166667,127.13889037500002
157909,1598927640.0,work,./ETRI_data_RP_png/user04/1598912400/RP/1598927640.png,user04,37.477719725,127.12246983333334
157911,1598927640.0,work,./ETRI_data_RP_png/user02/1598886000/RP/1598927640.png,user02,37.52158501111112,127.0327559888889
157918,1600934220.0,work,./ETRI_data_RP_png/user04/1600899900/RP/1600934220.png,user04,37.47766016666667,127.12294045833336
157923,1600068000.0,work,./ETRI_data_RP_png/user04/1600035000/RP/1600068000.png,user04,37.47813153333333,127.12283724166666
157925,1598924580.0,work,./ETRI_data_RP_png/user02/1598886000/RP/1598924580.png,user02,37.52157427777778,127.03277241111113
157929,1600904340.0,work,./ETRI_data_RP_png/user04/1600899900/RP/1600904340.png,user04,37.47776147142857,127.12310421428572
157937,1599378120.0,recreation_etc,./ETRI_data_RP_png/user04/1599347400/RP/1599378120.png,user04,37.4349452,127.13887023333336
157941,1601541660.0,personal_care,./ETRI_data_RP_png/user06/1601478000/RP/1601541660.png,user06,37.513658750000005,127.04579994499996
157945,1599028980.0,work,./ETRI_data_RP_png/user04/1599001800/RP/1599028980.png,user04,37.477644,127.12313034166664
157964,1600431180.0,household,./ETRI_data_RP_png/user04/1600380900/RP/1600431180.png,user04,37.4812358,127.14248106666668
157972,1600415160.0,work,./ETRI_data_RP_png/user04/1600380900/RP/1600415160.png,user04,37.47793763529412,127.12264548823528
157980,1600157340.0,work,./ETRI_data_RP_png/user04/1600122300/RP/1600157340.png,user04,37.47767005833333,127.12233640833334
157990,1600247400.0,work,./ETRI_data_RP_png/user04/1600207800/RP/1600247400.png,user04,37.477726425,127.1223886
158005,1599294960.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599294960.png,user04,35.151143735,126.774848385
158019,1599976800.0,household,./ETRI_data_RP_png/user04/1599957060/RP/1599976800.png,user04,37.43492508333333,127.13886611666668
158026,1599976800.0,recreation_media,./ETRI_data_RP_png/user02/1599922800/RP/1599976800.png,user02,37.52999640833334,127.03776648333331
158041,1601179380.0,meal,./ETRI_data_RP_png/user04/1601163000/RP/1601179380.png,user04,37.438274195,127.14538743
158048,1600070160.0,work,./ETRI_data_RP_png/user04/1600035000/RP/1600070160.png,user04,37.477683575,127.12229634166664
158050,1599639780.0,entertainment,./ETRI_data_RP_png/user11/1599577260/RP/1599639780.png,user11,37.48460123,126.98158392
158055,1598863140.0,work,./ETRI_data_RP_png/user04/1598828400/RP/1598863140.png,user04,37.477720141666666,127.12285013333332
158060,1599451800.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599451800.png,user04,37.47777482499999,127.12285816666667
158066,1599470760.0,travel,./ETRI_data_RP_png/user04/1599430860/RP/1599470760.png,user04,37.48582049545456,127.10448829090907
158084,1600580460.0,work,./ETRI_data_RP_png/user04/1600558200/RP/1600580460.png,user04,37.43496599166667,127.13885905
158097,1600673160.0,work,./ETRI_data_RP_png/user04/1600640400/RP/1600673160.png,user04,37.47772523636364,127.12284652727271
158104,1600052160.0,meal,./ETRI_data_RP_png/user04/1600035000/RP/1600052160.png,user04,37.480356147619055,127.1221655904762
158112,1600835520.0,work,./ETRI_data_RP_png/user02/1600786800/RP/1600835520.png,user02,37.52151905555556,127.03270712222222
158131,1599786120.0,work,./ETRI_data_RP_png/user04/1599776160/RP/1599786120.png,user04,37.47773595,127.12233275
158134,1599862440.0,recreation_media,./ETRI_data_RP_png/user04/1599859800/RP/1599862440.png,user04,37.4349574,127.13889503636364
158140,1601019000.0,work,./ETRI_data_RP_png/user04/1600986000/RP/1601019000.png,user04,37.47783458571429,127.12282983333333
158143,1601019000.0,work,./ETRI_data_RP_png/user02/1600961640/RP/1601019000.png,user02,37.52153038888889,127.03270845555556
158153,1600840800.0,work,./ETRI_data_RP_png/user04/1600816860/RP/1600840800.png,user04,37.4778150090909,127.12256733636367
158167,1599214560.0,household,./ETRI_data_RP_png/user04/1599174600/RP/1599214560.png,user04,37.43493606153846,127.13886577692308
158170,1599214560.0,socialising,./ETRI_data_RP_png/user02/1599146220/RP/1599214560.png,user02,37.52162515454546,127.03264724545456
158173,1600609500.0,socialising,./ETRI_data_RP_png/user04/1600558200/RP/1600609500.png,user04,37.43491830909091,127.13885516363636
158179,1599532860.0,travel,./ETRI_data_RP_png/user04/1599522960/RP/1599532860.png,user04,37.435462265000005,127.137575185
158184,1599523680.0,work,./ETRI_data_RP_png/user04/1599522960/RP/1599523680.png,user04,37.51295806666668,126.93492506666666
158188,1599108780.0,work,./ETRI_data_RP_png/user04/1599085500/RP/1599108780.png,user04,37.47773693333333,127.12243519166668
158191,1599108780.0,work,./ETRI_data_RP_png/user02/1599058800/RP/1599108780.png,user02,37.52158267,127.0327444
158204,1600764360.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600764360.png,user02,37.5215175,127.032710525
158210,1600764360.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600764360.png,user04,37.47770965555555,127.12260274444444
158217,1599364200.0,personal_care,./ETRI_data_RP_png/user04/1599347400/RP/1599364200.png,user04,37.434959775,127.1389012
158222,1600921020.0,travel,./ETRI_data_RP_png/user04/1600899900/RP/1600921020.png,user04,37.47774993157895,127.12299054210524
158230,1599198420.0,work,./ETRI_data_RP_png/user04/1599174600/RP/1599198420.png,user04,37.47766841818181,127.12308433636365
158234,1601013840.0,work,./ETRI_data_RP_png/user04/1600986000/RP/1601013840.png,user04,37.47766188333333,127.12299405000005
158241,1601013840.0,work,./ETRI_data_RP_png/user02/1600961640/RP/1601013840.png,user02,37.52151951111111,127.0326869888889
158254,1600854840.0,travel,./ETRI_data_RP_png/user04/1600816860/RP/1600854840.png,user04,37.47791838571428,127.12329258571428
158267,1599044160.0,meal,./ETRI_data_RP_png/user04/1599001800/RP/1599044160.png,user04,37.434922633333336,127.13886916666668
158277,1599266520.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599266520.png,user04,37.485876325,127.104338725
158291,1599890400.0,outdoor_act,./ETRI_data_RP_png/user04/1599859800/RP/1599890400.png,user04,37.43495100833333,127.13888229166668
158293,1599890400.0,shop,./ETRI_data_RP_png/user12/1599867000/RP/1599890400.png,user12,37.429889405,126.42430996
158299,1600819800.0,work,./ETRI_data_RP_png/user02/1600786800/RP/1600819800.png,user02,37.52151624444444,127.03272845555556
158323,1600327080.0,work,./ETRI_data_RP_png/user04/1600294800/RP/1600327080.png,user04,37.43491201818182,127.1388517181818
158345,1598847900.0,travel,./ETRI_data_RP_png/user04/1598828400/RP/1598847900.png,user04,37.61282680000001,127.030070205
158352,1600044300.0,work,./ETRI_data_RP_png/user04/1600035000/RP/1600044300.png,user04,37.47778161666667,127.12261889999998
158358,1599279420.0,meal,./ETRI_data_RP_png/user04/1599261300/RP/1599279420.png,user04,35.178241225,126.92453810833332
158362,1599966840.0,travel,./ETRI_data_RP_png/user04/1599957060/RP/1599966840.png,user04,37.53183925,126.94850865499998
158371,1599966840.0,study,./ETRI_data_RP_png/user02/1599922800/RP/1599966840.png,user02,37.529959815384615,127.03769453846157
158382,1600081320.0,outdoor_act,./ETRI_data_RP_png/user04/1600035000/RP/1600081320.png,user04,37.48123378333334,127.1425701
158388,1600154760.0,work,./ETRI_data_RP_png/user04/1600122300/RP/1600154760.png,user04,37.47767151666667,127.122369475
158393,1600154760.0,community_interaction,./ETRI_data_RP_png/user06/1600095600/RP/1600154760.png,user06,37.684853005,126.88521385
158401,1600729980.0,travel,./ETRI_data_RP_png/user04/1600726800/RP/1600729980.png,user04,37.470639425,127.12682092999998
158404,1600900860.0,personal_care,./ETRI_data_RP_png/user04/1600899900/RP/1600900860.png,user04,37.43493098181818,127.1388763818182
158407,1598918340.0,work,./ETRI_data_RP_png/user04/1598912400/RP/1598918340.png,user04,37.477705675,127.12282903333332
158410,1599721860.0,work,./ETRI_data_RP_png/user04/1599690000/RP/1599721860.png,user04,37.47770881666666,127.1225447166667
158413,1598842380.0,travel,./ETRI_data_RP_png/user04/1598828400/RP/1598842380.png,user04,37.61434044,127.063250695
158424,1599971700.0,meal,./ETRI_data_RP_png/user02/1599922800/RP/1599971700.png,user02,37.52973708461538,127.0375432923077
158440,1599535380.0,travel,./ETRI_data_RP_png/user04/1599522960/RP/1599535380.png,user04,37.43490962,127.13882117
158449,1599110760.0,work,./ETRI_data_RP_png/user02/1599058800/RP/1599110760.png,user02,37.52181190625,127.032654075
158454,1599446760.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599446760.png,user04,37.47774072142857,127.12309249285714
158468,1598869260.0,travel,./ETRI_data_RP_png/user04/1598828400/RP/1598869260.png,user04,37.43526679090908,127.13845760000002
158469,1598948580.0,work,./ETRI_data_RP_png/user02/1598886000/RP/1598948580.png,user02,37.52157046666666,127.03277243333332
158474,1598948580.0,work,./ETRI_data_RP_png/user04/1598912400/RP/1598948580.png,user04,37.47770049166666,127.12284566666666
158480,1599565860.0,outdoor_act,./ETRI_data_RP_png/user04/1599522960/RP/1599565860.png,user04,37.4349628,127.1389050625
158484,1601870640.0,personal_care,./ETRI_data_RP_png/user06/1601823600/RP/1601870640.png,user06,37.513610055,127.045790985
158490,1599738960.0,outdoor_act,./ETRI_data_RP_png/user04/1599690000/RP/1599738960.png,user04,37.43393228000001,127.1381913
158496,1599466980.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599466980.png,user04,37.4777056,127.12258710833332
158504,1599640260.0,entertainment,./ETRI_data_RP_png/user11/1599577260/RP/1599640260.png,user11,37.484600666666665,126.981594875
158515,1600666800.0,work,./ETRI_data_RP_png/user04/1600640400/RP/1600666800.png,user04,37.47782123636364,127.1224219818182
158519,1599795480.0,meal,./ETRI_data_RP_png/user04/1599776160/RP/1599795480.png,user04,37.43493806666667,127.13886903333334
158522,1600046820.0,work,./ETRI_data_RP_png/user04/1600035000/RP/1600046820.png,user04,37.47782668333333,127.12253610833334
158534,1599891540.0,personal_care,./ETRI_data_RP_png/user04/1599859800/RP/1599891540.png,user04,37.434948733333336,127.13886138333334
158547,1600729920.0,travel,./ETRI_data_RP_png/user04/1600726800/RP/1600729920.png,user04,37.46892492999999,127.12673378999996
158553,1600583220.0,recreation_etc,./ETRI_data_RP_png/user04/1600558200/RP/1600583220.png,user04,37.43492548181818,127.1388707909091
158557,1599350160.0,socialising,./ETRI_data_RP_png/user04/1599347400/RP/1599350160.png,user04,37.434926694736845,127.13897841578948
158560,1598841660.0,travel,./ETRI_data_RP_png/user04/1598828400/RP/1598841660.png,user04,37.55723184,127.07968964
158567,1600399320.0,travel,./ETRI_data_RP_png/user04/1600380900/RP/1600399320.png,user04,37.4808754875,127.1223494375
158571,1599470460.0,travel,./ETRI_data_RP_png/user04/1599430860/RP/1599470460.png,user04,37.480648655,127.10524939999998
158582,1599815460.0,socialising,./ETRI_data_RP_png/user04/1599776160/RP/1599815460.png,user04,37.43494291666667,127.13886538333333
158591,1600585980.0,socialising,./ETRI_data_RP_png/user04/1600558200/RP/1600585980.png,user04,37.434864315,127.139003735
158593,1600585980.0,entertainment,./ETRI_data_RP_png/user12/1600554660/RP/1600585980.png,user12,37.61485823000001,126.97963243
158600,1600425720.0,personal_care,./ETRI_data_RP_png/user06/1600389540/RP/1600425720.png,user06,37.513730515,127.045871355
158603,1600425720.0,outdoor_act,./ETRI_data_RP_png/user04/1600380900/RP/1600425720.png,user04,37.48122932857143,127.14257886428572
158615,1598876820.0,outdoor_act,./ETRI_data_RP_png/user04/1598828400/RP/1598876820.png,user04,37.433624913636365,127.13690595909088
158623,1599726360.0,work,./ETRI_data_RP_png/user04/1599690000/RP/1599726360.png,user04,37.47767140909091,127.12230680909092
158626,1600762260.0,work,./ETRI_data_RP_png/user02/1600700400/RP/1600762260.png,user02,37.5215087923077,127.03270144615388
158637,1600762260.0,work,./ETRI_data_RP_png/user04/1600726800/RP/1600762260.png,user04,37.477687,127.122384575
158642,1599214020.0,household,./ETRI_data_RP_png/user04/1599174600/RP/1599214020.png,user04,37.43496206666666,127.13888248333332
158645,1599214020.0,socialising,./ETRI_data_RP_png/user02/1599146220/RP/1599214020.png,user02,37.521637533333326,127.03262374444446
158656,1600335180.0,work,./ETRI_data_RP_png/user04/1600294800/RP/1600335180.png,user04,37.477726616666665,127.12292045833333
158670,1599448980.0,outdoor_act,./ETRI_data_RP_png/user04/1599430860/RP/1599448980.png,user04,37.47842696315789,127.11930525789472
158674,1599356460.0,meal,./ETRI_data_RP_png/user04/1599347400/RP/1599356460.png,user04,37.43497526666667,127.1388957
158679,1599736020.0,household,./ETRI_data_RP_png/user04/1599690000/RP/1599736020.png,user04,37.434891695000005,127.1389001
158685,1598836020.0,travel,./ETRI_data_RP_png/user04/1598828400/RP/1598836020.png,user04,37.490052025,127.11066279999996
158688,1598833020.0,work,./ETRI_data_RP_png/user04/1598828400/RP/1598833020.png,user04,37.43529411666666,127.13875710833332
158705,1599977640.0,recreation_media,./ETRI_data_RP_png/user02/1599922800/RP/1599977640.png,user02,37.53009495,127.03762011666667
158710,1599977640.0,household,./ETRI_data_RP_png/user04/1599957060/RP/1599977640.png,user04,37.43495389090909,127.13889488181816
158725,1600579620.0,work,./ETRI_data_RP_png/user04/1600558200/RP/1600579620.png,user04,37.43496895833333,127.13886360833337
158733,1599901020.0,travel,./ETRI_data_RP_png/user04/1599859800/RP/1599901020.png,user04,37.42271398,127.101771815
158743,1600412280.0,work,./ETRI_data_RP_png/user04/1600380900/RP/1600412280.png,user04,37.4776786,127.12233779999998
158763,1600140300.0,meal,./ETRI_data_RP_png/user04/1600122300/RP/1600140300.png,user04,37.43496744166666,127.13889740833334
158770,1599021720.0,meal,./ETRI_data_RP_png/user04/1599001800/RP/1599021720.png,user04,37.47757012142858,127.12503335714284
158777,1599021720.0,work,./ETRI_data_RP_png/user02/1598972400/RP/1599021720.png,user02,37.52156761111112,127.03271094444445
158786,1599188280.0,work,./ETRI_data_RP_png/user04/1599174600/RP/1599188280.png,user04,37.58573878,127.12985188
158802,1599312900.0,travel,./ETRI_data_RP_png/user04/1599261300/RP/1599312900.png,user04,37.48767446666667,127.101171675
158815,1600424520.0,outdoor_act,./ETRI_data_RP_png/user04/1600380900/RP/1600424520.png,user04,37.48121790909091,127.142579
158823,1599280560.0,meal,./ETRI_data_RP_png/user04/1599261300/RP/1599280560.png,user04,35.17821717500001,126.92459205833332
158827,1600391640.0,work,./ETRI_data_RP_png/user04/1600380900/RP/1600391640.png,user04,37.47769981666667,127.12236474166669
158834,1600391640.0,personal_care,./ETRI_data_RP_png/user06/1600389540/RP/1600391640.png,user06,37.513628955,127.04591261
158837,1599437760.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599437760.png,user04,37.477684833333335,127.12275545
158840,1600833780.0,work,./ETRI_data_RP_png/user02/1600786800/RP/1600833780.png,user02,37.521518577777776,127.0327072
158855,1600479720.0,work,./ETRI_data_RP_png/user04/1600470000/RP/1600479720.png,user04,37.43494452499999,127.138876325
158857,1598954820.0,work,./ETRI_data_RP_png/user02/1598886000/RP/1598954820.png,user02,37.52157591111112,127.03280008888888
158863,1599645720.0,entertainment,./ETRI_data_RP_png/user11/1599577260/RP/1599645720.png,user11,37.48460124166667,126.98158290833334
158867,1600145100.0,work,./ETRI_data_RP_png/user04/1600122300/RP/1600145100.png,user04,37.47768121666667,127.12261059166666
158878,1599638760.0,entertainment,./ETRI_data_RP_png/user11/1599577260/RP/1599638760.png,user11,37.48460030833333,126.98158319166669
158888,1599556020.0,work,./ETRI_data_RP_png/user04/1599522960/RP/1599556020.png,user04,37.4776979,127.12252804166664
158894,1601098620.0,personal_care,./ETRI_data_RP_png/user02/1601046000/RP/1601098620.png,user02,37.52978640769231,127.03750631538462
158903,1601098620.0,recreation_media,./ETRI_data_RP_png/user04/1601079300/RP/1601098620.png,user04,37.43497148,127.13889761
158909,1600931520.0,work,./ETRI_data_RP_png/user04/1600899900/RP/1600931520.png,user04,37.47775005454545,127.12251331818184
158931,1600253340.0,outdoor_act,./ETRI_data_RP_png/user04/1600207800/RP/1600253340.png,user04,37.48123377272727,127.14256057272728
158941,1599097740.0,work,./ETRI_data_RP_png/user04/1599085500/RP/1599097740.png,user04,37.47770725,127.12255325
158944,1599097740.0,work,./ETRI_data_RP_png/user02/1599058800/RP/1599097740.png,user02,37.52153825555556,127.03272004444446
158955,1600992480.0,work,./ETRI_data_RP_png/user04/1600986000/RP/1600992480.png,user04,37.47767063333334,127.12227051666667
158958,1598835840.0,travel,./ETRI_data_RP_png/user04/1598828400/RP/1598835840.png,user04,37.49227556,127.09685769
158962,1599203280.0,work,./ETRI_data_RP_png/user04/1599174600/RP/1599203280.png,user04,37.47775126363637,127.12251477272726
158966,1599472080.0,travel,./ETRI_data_RP_png/user04/1599430860/RP/1599472080.png,user04,37.48025242,127.119030775
158969,1598917140.0,work,./ETRI_data_RP_png/user04/1598912400/RP/1598917140.png,user04,37.47771253333333,127.12247050833334
158975,1598846220.0,meal,./ETRI_data_RP_png/user04/1598828400/RP/1598846220.png,user04,37.64994925999999,127.01265339
158981,1600045620.0,work,./ETRI_data_RP_png/user04/1600035000/RP/1600045620.png,user04,37.47770700833333,127.12269183333332
158993,1600669680.0,work,./ETRI_data_RP_png/user04/1600640400/RP/1600669680.png,user04,37.47773598333333,127.122761325
158997,1600669680.0,work,./ETRI_data_RP_png/user02/1600614000/RP/1600669680.png,user02,37.5215191875,127.0327081
159003,1599607560.0,personal_care,./ETRI_data_RP_png/user05/1599605760/RP/1599607560.png,user05,37.491885208333336,127.03048025833333
159012,1600235400.0,work,./ETRI_data_RP_png/user04/1600207800/RP/1600235400.png,user04,37.477709825,127.122340775
159021,1598955180.0,household,./ETRI_data_RP_png/user04/1598912400/RP/1598955180.png,user04,37.43498827692307,127.13884576153843
159029,1598955180.0,work,./ETRI_data_RP_png/user02/1598886000/RP/1598955180.png,user02,37.52157801111111,127.03277075555556
159037,1599368700.0,entertainment,./ETRI_data_RP_png/user12/1599345000/RP/1599368700.png,user12,37.42769034444445,128.11234206666666
159042,1600142460.0,work,./ETRI_data_RP_png/user04/1600122300/RP/1600142460.png,user04,37.477729933333336,127.12314921666666
159050,1601021460.0,work,./ETRI_data_RP_png/user02/1600961640/RP/1601021460.png,user02,37.521528355555546,127.0327129
159055,1601021460.0,work,./ETRI_data_RP_png/user04/1600986000/RP/1601021460.png,user04,37.47768489999999,127.1222992
159057,1601021460.0,shop,./ETRI_data_RP_png/user11/1600959600/RP/1601021460.png,user11,37.48521323684211,126.98101964210528
159066,1600124460.0,socialising,./ETRI_data_RP_png/user04/1600122300/RP/1600124460.png,user04,37.434968625,127.13888680833334
159074,1600930680.0,work,./ETRI_data_RP_png/user04/1600899900/RP/1600930680.png,user04,37.47775748181818,127.1231837090909
159078,1599698220.0,shop,./ETRI_data_RP_png/user12/1599690600/RP/1599698220.png,user12,37.61421235555556,126.92722265555555
159083,1599698220.0,work,./ETRI_data_RP_png/user04/1599690000/RP/1599698220.png,user04,37.477697991666666,127.12283791666664
159089,1599909360.0,sleep,./ETRI_data_RP_png/user02/1599893100/RP/1599909360.png,user02,37.52984115833333,127.03764388333336
159102,1599445740.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599445740.png,user04,37.477674575,127.122626625
159109,1601120460.0,household,./ETRI_data_RP_png/user04/1601079300/RP/1601120460.png,user04,37.43497899166667,127.13889355833334
159125,1599201600.0,work,./ETRI_data_RP_png/user04/1599174600/RP/1599201600.png,user04,37.47769928333334,127.12262125833335
159132,1600156680.0,work,./ETRI_data_RP_png/user04/1600122300/RP/1600156680.png,user04,37.47771219166667,127.12236555833331
159142,1600857060.0,outdoor_act,./ETRI_data_RP_png/user04/1600816860/RP/1600857060.png,user04,37.4812154,127.14259749999998
159146,1599213840.0,socialising,./ETRI_data_RP_png/user02/1599146220/RP/1599213840.png,user02,37.52163209,127.03265011
159151,1599213840.0,household,./ETRI_data_RP_png/user04/1599174600/RP/1599213840.png,user04,37.434963825,127.1388867
159158,1600599000.0,recreation_media,./ETRI_data_RP_png/user04/1600558200/RP/1600599000.png,user04,37.43491983333333,127.13885727500002
159161,1600599000.0,household,./ETRI_data_RP_png/user02/1600592340/RP/1600599000.png,user02,37.529822808333336,127.03762198333332
159170,1599784860.0,work,./ETRI_data_RP_png/user04/1599776160/RP/1599784860.png,user04,37.4776966,127.12242830833334
159179,1600075020.0,meal,./ETRI_data_RP_png/user04/1600035000/RP/1600075020.png,user04,37.477883366666674,127.12249199999998
159185,1600213560.0,work,./ETRI_data_RP_png/user04/1600207800/RP/1600213560.png,user04,37.4776896,127.12268065
159189,1599106140.0,work,./ETRI_data_RP_png/user04/1599085500/RP/1599106140.png,user04,37.477733725,127.12293045
159192,1599106140.0,work,./ETRI_data_RP_png/user02/1599058800/RP/1599106140.png,user02,37.52161784444445,127.0326598
159212,1600346340.0,travel,./ETRI_data_RP_png/user04/1600294800/RP/1600346340.png,user04,37.471162405,127.12664271
159219,1598872680.0,outdoor_act,./ETRI_data_RP_png/user04/1598828400/RP/1598872680.png,user04,37.43417906666667,127.13820695714288
159227,1600578360.0,work,./ETRI_data_RP_png/user04/1600558200/RP/1600578360.png,user04,37.434954491666666,127.13885581666666
159238,1599358560.0,entertainment,./ETRI_data_RP_png/user12/1599345000/RP/1599358560.png,user12,37.53743971666666,127.3297291
159243,1599358560.0,work,./ETRI_data_RP_png/user04/1599347400/RP/1599358560.png,user04,37.43495654166667,127.138884575
159252,1600693500.0,travel,./ETRI_data_RP_png/user04/1600640400/RP/1600693500.png,user04,37.435299316666665,127.13882788333336
159266,1600840140.0,work,./ETRI_data_RP_png/user04/1600816860/RP/1600840140.png,user04,37.477711125000006,127.122698725
159270,1600840140.0,work,./ETRI_data_RP_png/user02/1600786800/RP/1600840140.png,user02,37.52151934444444,127.03271373333334
159275,1599019680.0,work,./ETRI_data_RP_png/user02/1598972400/RP/1599019680.png,user02,37.521592725000005,127.0327496625
159280,1599019680.0,meal,./ETRI_data_RP_png/user04/1599001800/RP/1599019680.png,user04,37.47779041666666,127.12284854166666
159294,1600841100.0,work,./ETRI_data_RP_png/user04/1600816860/RP/1600841100.png,user04,37.47772685833333,127.12249906666668
159303,1600841100.0,work,./ETRI_data_RP_png/user02/1600786800/RP/1600841100.png,user02,37.52153706,127.03268298
159311,1600903020.0,travel,./ETRI_data_RP_png/user04/1600899900/RP/1600903020.png,user04,37.477646760000006,127.12338986
159317,1599562680.0,outdoor_act,./ETRI_data_RP_png/user04/1599522960/RP/1599562680.png,user04,37.434943583333336,127.1388814
159326,1600831500.0,meal,./ETRI_data_RP_png/user02/1600786800/RP/1600831500.png,user02,37.521011975,127.02895950833332
159332,1601609100.0,sleep,./ETRI_data_RP_png/user06/1601564400/RP/1601609100.png,user06,37.513679775,127.04578755999998
159343,1600168200.0,household,./ETRI_data_RP_png/user04/1600122300/RP/1600168200.png,user04,37.43491399333333,127.13843564666666
159354,1600060440.0,work,./ETRI_data_RP_png/user04/1600035000/RP/1600060440.png,user04,37.47771289166666,127.1231478
159357,1600933080.0,work,./ETRI_data_RP_png/user04/1600899900/RP/1600933080.png,user04,37.47769781666667,127.12306064166668
159360,1599121320.0,work,./ETRI_data_RP_png/user02/1599058800/RP/1599121320.png,user02,37.52107768888889,127.03280232222222
159364,1599447480.0,work,./ETRI_data_RP_png/user04/1599430860/RP/1599447480.png,user04,37.47789469999999,127.12323526666668
159372,1599860880.0,recreation_media,./ETRI_data_RP_png/user04/1599859800/RP/1599860880.png,user04,37.43498938333333,127.13891588333333
159388,1601179140.0,travel,./ETRI_data_RP_png/user04/1601163000/RP/1601179140.png,user04,37.43900965,127.144967145
159398,1599896640.0,socialising,./ETRI_data_RP_png/user04/1599859800/RP/1599896640.png,user04,37.4349377,127.1388801
159402,1599896640.0,travel,./ETRI_data_RP_png/user02/1599893100/RP/1599896640.png,user02,37.531004716666665,127.04268683333332
159412,1599538680.0,work,./ETRI_data_RP_png/user04/1599522960/RP/1599538680.png,user04,37.477764916666665,127.12273255833333
159415,1600950600.0,socialising,./ETRI_data_RP_png/user04/1600899900/RP/1600950600.png,user04,37.434964875,127.13886768333332
159423,1600171260.0,outdoor_act,./ETRI_data_RP_png/user04/1600122300/RP/1600171260.png,user04,37.434969608333326,127.13888191666668
159435,1601203200.0,recreation_media,./ETRI_data_RP_png/user04/1601163000/RP/1601203200.png,user04,37.43497148333333,127.13888588333334
159450,1601000580.0,work,./ETRI_data_RP_png/user04/1600986000/RP/1601000580.png,user04,37.47769268333334,127.12257235833331
