userId,timezone,date,startDt,endDt,lastUpdate,wakeupduration,lightsleepduration,deepsleepduration,wakeupcount,durationtosleep,remsleepduration,durationtowakeup,hr_average,hr_min,hr_max,rr_average,rr_min,rr_max,breathing_disturbances_intensity,snoring,snoringepisodecount,sleep_score
user27,Asia/Seoul,2020-09-16,1600198680,1600221300,1600225152,10980,5940,4080,2,780,1200,0,64,51,73,14,11,23,-1,0,0,20
user27,Asia/Seoul,2020-09-17,1600278540,1600309980,1600311491,2820,19740,4140,2,660,4620,0,62,54,79,13,9,18,6,0,0,74
user27,Asia/Seoul,2020-09-18,1600367760,1600397760,1600397835,5280,11700,4440,4,1020,7620,0,61,53,70,13,10,24,5,0,0,67
user27,Asia/Seoul,2020-09-21,1600626780,1600654800,1600654990,3360,13500,3900,3,840,7140,1320,64,56,83,13,9,18,5,0,0,76
user27,Asia/Seoul,2020-09-22,1600715820,1600740780,1600742292,1320,9960,7680,2,1140,5760,0,67,53,74,14,10,17,5,0,0,82
user27,Asia/Seoul,2020-09-23,1600802940,1600815600,1600822992,1200,7860,2940,0,1200,660,0,67,57,82,14,9,17,-1,0,0,20
user27,Asia/Seoul,2020-09-24,1600883700,1600904580,1600904724,3900,3360,8220,0,3900,5400,0,65,58,73,13,11,18,-1,0,0,30
user27,Asia/Seoul,2020-09-25,1600972260,1600995300,1601002689,1140,13920,4080,0,1140,3900,0,68,57,80,14,10,17,6,0,0,57
user27,Asia/Seoul,2020-09-26,1601053260,1601070420,1601077812,3000,8100,4020,0,3000,2040,0,67,60,82,14,11,19,-1,0,0,20
user27,Asia/Seoul,2020-09-27,1601143860,1601157000,1601157137,780,6120,4380,0,780,1860,0,69,55,77,14,11,18,-1,0,0,20
user27,Asia/Seoul,2020-09-28,1601233140,1601249700,1601249832,1020,5580,6240,0,1020,3720,0,70,59,81,14,11,17,-1,0,0,28
user27,Asia/Seoul,2020-09-29,1601320380,1601346120,1601346252,6240,8820,5400,2,1800,5160,3300,65,51,76,14,10,17,8,300,1,36
user27,Asia/Seoul,2020-09-30,1601401080,1601424480,1601431873,1500,14040,4380,1,1500,3360,0,65,56,78,13,10,18,4,0,0,54
user27,Asia/Seoul,2020-10-01,1601486940,1601506260,1601513650,2760,8040,4320,1,1020,3780,1680,59,51,73,14,11,19,-1,0,0,26
user27,Asia/Seoul,2020-10-02,1601573640,1601589480,1601596871,1980,7800,3360,1,1980,2580,0,63,52,92,13,10,18,-1,0,0,20
user27,Asia/Seoul,2020-10-03,1601659920,1601690400,1601690474,2160,15360,4920,1,1140,7800,1020,59,48,74,13,9,22,4,0,0,81
user27,Asia/Seoul,2020-10-04,1601749380,1601766120,1601773512,900,8700,4860,0,900,2280,0,62,51,71,14,10,24,-1,0,0,28
user27,Asia/Seoul,2020-10-05,1601836740,1601851200,1601851340,660,4620,4740,0,660,4440,0,59,53,66,13,9,18,-1,0,0,20
user27,Asia/Seoul,2020-10-06,1601918220,1601954280,1601961670,8820,16920,4320,2,3960,6000,540,63,52,74,14,10,25,10,0,0,65
user27,Asia/Seoul,2020-10-07,1602004980,1602033000,1602033130,7980,12060,4560,2,6360,3420,0,57,44,69,13,9,17,8,0,0,37
user06,Asia/Seoul,2020-09-11,1599756600,1599784380,1599791774,2040,18000,4260,1,1200,3480,0,48,42,71,17,11,23,17,2160,6,81
user06,Asia/Seoul,2020-09-12,1599838440,1599869880,1599877288,4740,12060,8460,1,3300,6180,900,49,43,68,17,10,22,19,540,2,84
user06,Asia/Seoul,2020-09-13,1599938760,1599979920,1599987325,3180,19320,5700,3,1920,12900,0,51,45,71,17,11,23,15,4680,7,94
user06,Asia/Seoul,2020-09-14,1600015620,1600042980,1600050371,1200,18360,3540,2,780,4200,0,51,46,65,17,11,24,16,1260,1,80
user06,Asia/Seoul,2020-09-15,1600104060,1600130640,1600138032,10560,9300,5400,0,10560,1320,0,49,45,68,16,9,23,-1,4860,5,29
user06,Asia/Seoul,2020-09-16,1600184580,1600215360,1600222749,2700,15360,6000,1,1440,6720,840,52,46,70,17,10,24,13,360,2,85
user06,Asia/Seoul,2020-09-17,1600268580,1600302720,1600311720,1920,20400,4980,0,1920,6840,0,51,44,69,17,8,25,16,420,1,88
user06,Asia/Seoul,2020-09-18,1600352280,1600388640,1600396032,7560,15840,6540,0,7560,6420,0,51,45,75,17,10,22,17,2220,5,87
user06,Asia/Seoul,2020-09-19,1600447080,1600484160,1600484349,8220,9780,7200,3,3540,5280,2100,50,45,67,17,9,24,12,180,1,56
user06,Asia/Seoul,2020-09-20,1600533960,1600551180,1600558574,4020,11040,1500,0,4020,660,0,50,45,67,18,12,22,-1,180,1,20
user06,Asia/Seoul,2020-09-21,1600619580,1600647480,1600654923,1320,13080,6120,2,960,7260,0,53,47,72,18,13,25,15,3240,4,87
user06,Asia/Seoul,2020-09-22,1600704720,1600732080,1600739548,960,9900,8700,0,960,7800,0,54,50,66,18,11,22,9,1140,3,87
user06,Asia/Seoul,2020-09-23,1600792500,1600814040,1600821430,1020,10320,5340,0,1020,4860,0,56,49,70,18,12,25,9,1200,3,56
user06,Asia/Seoul,2020-09-24,1600880220,1600906980,1600914377,960,14880,5520,0,960,5400,0,57,51,73,18,11,22,11,3120,4,80
user06,Asia/Seoul,2020-09-25,1600968060,1600994400,1601001790,4860,13980,4140,2,3240,3360,780,54,47,71,18,10,25,15,180,1,40
user06,Asia/Seoul,2020-09-26,1601061300,1601087580,1601087653,1680,14820,5220,3,900,4380,0,52,46,70,18,13,24,14,780,3,72
user06,Asia/Seoul,2020-09-27,1601143560,1601180040,1601180317,2160,19140,6660,1,360,8520,0,51,46,69,17,13,23,16,4500,16,86
user06,Asia/Seoul,2020-09-28,1601262000,1601297040,1601305570,6180,11760,10260,1,3720,2820,1800,50,44,66,18,12,26,9,1980,2,62
user06,Asia/Seoul,2020-09-29,1601327700,1601346960,1601347038,2760,8640,3960,1,2760,3780,0,50,45,69,18,13,25,-1,2580,4,26
user06,Asia/Seoul,2020-09-30,1601399880,1601439960,1601446293,3600,19740,8520,1,3240,8220,0,49,43,76,17,10,27,16,5520,10,92
user06,Asia/Seoul,2020-10-01,1601491500,1601531580,1601538004,10200,16320,5820,4,6480,7740,0,50,42,75,17,9,27,14,1800,3,81
user06,Asia/Seoul,2020-10-02,1601573400,1601594340,1601601324,4080,10740,2340,3,3240,3600,0,68,61,91,20,9,25,-1,1320,4,20
user06,Asia/Seoul,2020-10-02,1601602560,1601618220,1601626152,5340,8460,1140,2,3480,720,0,61,54,71,19,13,25,-1,600,2,20
user06,Asia/Seoul,2020-10-02,1601626140,1601632500,1601642854,1080,3240,1920,0,1080,120,0,56,51,64,19,16,21,-1,360,1,20
user06,Asia/Seoul,2020-10-03,1601652000,1601692920,1601693123,13980,14160,9120,2,13800,3120,0,50,45,64,17,9,24,13,4380,7,78
user06,Asia/Seoul,2020-10-04,1601746920,1601781900,1601789292,6960,15900,6000,3,5220,6120,0,48,42,70,17,10,25,14,2820,4,75
user06,Asia/Seoul,2020-10-05,1601831040,1601861820,1601862001,8460,11820,4560,1,7740,5940,0,48,43,81,17,12,22,13,2400,5,60
user06,Asia/Seoul,2020-10-06,1601923560,1601951220,1601951380,1920,13200,7500,1,1320,4680,600,52,47,84,17,10,23,10,1380,4,79
user06,Asia/Seoul,2020-10-07,1602001320,1602023760,1602031150,12420,8520,1500,3,10440,0,0,47,42,76,16,12,20,-1,1620,4,20
user06,Asia/Seoul,2020-10-08,1602091020,1602110280,1602117673,4380,9240,4560,2,2820,1080,0,52,47,68,17,10,20,-1,2280,2,20
user06,Asia/Seoul,2020-10-09,1602183900,1602220140,1602227533,3360,17820,7140,1,3000,7920,0,52,45,69,17,10,23,12,8340,6,87
