,ts,action,img_path
3514,1600072620.0,work,./train/data/user01/1600013400/RP/1600072620.png
20094,1600243320.0,travel,./train/data/user03/1600192800/RP/1600243320.png
10147,1599096540.0,work,./train/data/user02/1599058800/RP/1599096540.png
41338,1600513320.0,outdoor_act,./train/data/user04/1600470000/RP/1600513320.png
7315,1601113440.0,personal_care,./train/data/user01/1601085900/RP/1601113440.png
17884,1599630720.0,work,./train/data/user03/1599584400/RP/1599630720.png
44656,1600866180.0,socialising,./train/data/user04/1600816860/RP/1600866180.png
2589,1599974640.0,travel,./train/data/user01/1599922800/RP/1599974640.png
38372,1600159080.0,work,./train/data/user04/1600122300/RP/1600159080.png
19705,1600167240.0,recreation_etc,./train/data/user03/1600106400/RP/1600167240.png
31433,1599197040.0,work,./train/data/user04/1599174600/RP/1599197040.png
32070,1599297180.0,recreation_etc,./train/data/user04/1599261300/RP/1599297180.png
9988,1599096720.0,work,./train/data/user02/1599058800/RP/1599096720.png
32376,1599279240.0,meal,./train/data/user04/1599261300/RP/1599279240.png
14510,1598847300.0,meal,./train/data/user03/1598818020/RP/1598847300.png
2333,1599900120.0,meal,./train/data/user01/1599890820/RP/1599900120.png
17765,1599607020.0,recreation_media,./train/data/user03/1599584400/RP/1599607020.png
13545,1600991880.0,travel,./train/data/user02/1600961640/RP/1600991880.png
25940,1600937700.0,work,./train/data/user03/1600876800/RP/1600937700.png
30117,1599024240.0,work,./train/data/user04/1599001800/RP/1599024240.png
26573,1601032200.0,recreation_etc,./train/data/user03/1600963200/RP/1601032200.png
31963,1599290280.0,meal,./train/data/user04/1599261300/RP/1599290280.png
33008,1599384180.0,household,./train/data/user04/1599347400/RP/1599384180.png
10942,1599963840.0,personal_care,./train/data/user02/1599922800/RP/1599963840.png
15803,1599105060.0,household,./train/data/user03/1599058980/RP/1599105060.png
9362,1599024720.0,work,./train/data/user02/1598972400/RP/1599024720.png
25278,1600847820.0,work,./train/data/user03/1600792200/RP/1600847820.png
28730,1598833440.0,work,./train/data/user04/1598828400/RP/1598833440.png
28484,1598860560.0,work,./train/data/user04/1598828400/RP/1598860560.png
9363,1599022560.0,work,./train/data/user02/1598972400/RP/1599022560.png
5866,1600573620.0,travel,./train/data/user01/1600527600/RP/1600573620.png
21729,1600427040.0,recreation_etc,./train/data/user03/1600371000/RP/1600427040.png
46120,1601008800.0,work,./train/data/user04/1600986000/RP/1601008800.png
932,1599456840.0,work,./train/data/user01/1599442080/RP/1599456840.png
45251,1600927380.0,work,./train/data/user04/1600899900/RP/1600927380.png
9172,1598939100.0,work,./train/data/user02/1598886000/RP/1598939100.png
24030,1600739700.0,work,./train/data/user03/1600707600/RP/1600739700.png
16737,1599399900.0,recreation_media,./train/data/user03/1599328800/RP/1599399900.png
9356,1599008700.0,work,./train/data/user02/1598972400/RP/1599008700.png
35739,1599783720.0,work,./train/data/user04/1599776160/RP/1599783720.png
17488,1599570660.0,recreation_etc,./train/data/user03/1599510360/RP/1599570660.png
12741,1600770600.0,meal,./train/data/user02/1600700400/RP/1600770600.png
12472,1600742220.0,work,./train/data/user02/1600700400/RP/1600742220.png
3573,1600064400.0,recreation_media,./train/data/user01/1600013400/RP/1600064400.png
22086,1600523760.0,recreation_media,./train/data/user03/1600448400/RP/1600523760.png
261,1599309840.0,travel,./train/data/user01/1599269580/RP/1599309840.png
36444,1599874260.0,recreation_media,./train/data/user04/1599859800/RP/1599874260.png
35937,1599786960.0,work,./train/data/user04/1599776160/RP/1599786960.png
2787,1599982560.0,work,./train/data/user01/1599922800/RP/1599982560.png
30076,1599015360.0,travel,./train/data/user04/1599001800/RP/1599015360.png
2358,1599895320.0,hobby,./train/data/user01/1599890820/RP/1599895320.png
28674,1598830920.0,household,./train/data/user04/1598828400/RP/1598830920.png
19585,1600171860.0,recreation_etc,./train/data/user03/1600106400/RP/1600171860.png
13919,1601108280.0,personal_care,./train/data/user02/1601046000/RP/1601108280.png
17057,1599455400.0,household,./train/data/user03/1599422400/RP/1599455400.png
757,1599279240.0,recreation_etc,./train/data/user01/1599269580/RP/1599279240.png
15142,1599033420.0,work,./train/data/user03/1598986800/RP/1599033420.png
28528,1598868420.0,travel,./train/data/user04/1598828400/RP/1598868420.png
37146,1599968580.0,travel,./train/data/user04/1599957060/RP/1599968580.png
3221,1600062480.0,travel,./train/data/user01/1600013400/RP/1600062480.png
11925,1600681200.0,work,./train/data/user02/1600614000/RP/1600681200.png
16240,1599295380.0,recreation_media,./train/data/user03/1599231660/RP/1599295380.png
35766,1599781680.0,socialising,./train/data/user04/1599776160/RP/1599781680.png
35437,1599786840.0,work,./train/data/user04/1599776160/RP/1599786840.png
30116,1599049860.0,recreation_etc,./train/data/user04/1599001800/RP/1599049860.png
2428,1599922080.0,work,./train/data/user01/1599890820/RP/1599922080.png
1957,1599568260.0,travel,./train/data/user01/1599531660/RP/1599568260.png
42847,1600693320.0,travel,./train/data/user04/1600640400/RP/1600693320.png
3912,1600100880.0,recreation_media,./train/data/user01/1600095660/RP/1600100880.png
38946,1600144680.0,work,./train/data/user04/1600122300/RP/1600144680.png
17926,1599612720.0,work,./train/data/user03/1599584400/RP/1599612720.png
8165,1601182380.0,meal,./train/data/user01/1601166300/RP/1601182380.png
28629,1598837100.0,travel,./train/data/user04/1598828400/RP/1598837100.png
15220,1599034860.0,work,./train/data/user03/1598986800/RP/1599034860.png
25224,1600831260.0,meal,./train/data/user03/1600792200/RP/1600831260.png
25285,1600858020.0,work,./train/data/user03/1600792200/RP/1600858020.png
43074,1600686300.0,outdoor_act,./train/data/user04/1600640400/RP/1600686300.png
26289,1600915260.0,meal,./train/data/user03/1600876800/RP/1600915260.png
25507,1600941420.0,household,./train/data/user03/1600876800/RP/1600941420.png
23480,1600688340.0,recreation_media,./train/data/user03/1600635600/RP/1600688340.png
30733,1599106500.0,work,./train/data/user04/1599085500/RP/1599106500.png
15055,1599039900.0,meal,./train/data/user03/1598986800/RP/1599039900.png
13159,1600841100.0,work,./train/data/user02/1600786800/RP/1600841100.png
34218,1599524280.0,work,./train/data/user04/1599522960/RP/1599524280.png
46294,1601022840.0,work,./train/data/user04/1600986000/RP/1601022840.png
23668,1600680240.0,recreation_etc,./train/data/user03/1600635600/RP/1600680240.png
16321,1599286020.0,household,./train/data/user03/1599231660/RP/1599286020.png
11069,1599982200.0,travel,./train/data/user02/1599922800/RP/1599982200.png
27510,1601197560.0,recreation_media,./train/data/user03/1601141400/RP/1601197560.png
40910,1600415820.0,work,./train/data/user04/1600380900/RP/1600415820.png
27180,1601091240.0,recreation_etc,./train/data/user03/1601054580/RP/1601091240.png
36618,1599906900.0,socialising,./train/data/user04/1599859800/RP/1599906900.png
2285,1599918480.0,travel,./train/data/user01/1599890820/RP/1599918480.png
30197,1599114780.0,work,./train/data/user04/1599085500/RP/1599114780.png
5324,1600594860.0,personal_care,./train/data/user01/1600527600/RP/1600594860.png
44459,1600844280.0,work,./train/data/user04/1600816860/RP/1600844280.png
28196,1598864160.0,work,./train/data/user04/1598828400/RP/1598864160.png
8868,1598956560.0,meal,./train/data/user02/1598886000/RP/1598956560.png
44185,1600852500.0,work,./train/data/user04/1600816860/RP/1600852500.png
41919,1600475040.0,recreation_media,./train/data/user04/1600470000/RP/1600475040.png
39818,1600221360.0,work,./train/data/user04/1600207800/RP/1600221360.png
25658,1600948800.0,outdoor_act,./train/data/user03/1600876800/RP/1600948800.png
15880,1599211320.0,recreation_media,./train/data/user03/1599147360/RP/1599211320.png
19240,1600072740.0,outdoor_act,./train/data/user03/1600020000/RP/1600072740.png
18466,1599971700.0,household,./train/data/user03/1599928800/RP/1599971700.png
17627,1599548040.0,work,./train/data/user03/1599510360/RP/1599548040.png
27955,1601212380.0,recreation_media,./train/data/user03/1601141400/RP/1601212380.png
3402,1600052820.0,travel,./train/data/user01/1600013400/RP/1600052820.png
26604,1601003460.0,work,./train/data/user03/1600963200/RP/1601003460.png
12462,1600747080.0,meal,./train/data/user02/1600700400/RP/1600747080.png
24363,1600738620.0,work,./train/data/user03/1600707600/RP/1600738620.png
35942,1599795780.0,meal,./train/data/user04/1599776160/RP/1599795780.png
10746,1599902820.0,sleep,./train/data/user02/1599893100/RP/1599902820.png
3047,1600005480.0,travel,./train/data/user01/1599922800/RP/1600005480.png
18007,1599610680.0,work,./train/data/user03/1599584400/RP/1599610680.png
18524,1599981960.0,socialising,./train/data/user03/1599928800/RP/1599981960.png
20164,1600229640.0,travel,./train/data/user03/1600192800/RP/1600229640.png
17365,1599549660.0,work,./train/data/user03/1599510360/RP/1599549660.png
23768,1600694520.0,outdoor_act,./train/data/user03/1600635600/RP/1600694520.png
21623,1600422900.0,recreation_etc,./train/data/user03/1600371000/RP/1600422900.png
9429,1599041700.0,work,./train/data/user02/1598972400/RP/1599041700.png
2433,1599896940.0,hobby,./train/data/user01/1599890820/RP/1599896940.png
21386,1600417380.0,recreation_media,./train/data/user03/1600371000/RP/1600417380.png
10465,1599218220.0,socialising,./train/data/user02/1599146220/RP/1599218220.png
24077,1600747440.0,work,./train/data/user03/1600707600/RP/1600747440.png
2045,1599556860.0,hobby,./train/data/user01/1599531660/RP/1599556860.png
4793,1600522980.0,recreation_media,./train/data/user01/1600450920/RP/1600522980.png
36264,1599875580.0,recreation_media,./train/data/user04/1599859800/RP/1599875580.png
2468,1599893100.0,study,./train/data/user01/1599890820/RP/1599893100.png
16752,1599388440.0,recreation_media,./train/data/user03/1599328800/RP/1599388440.png
15128,1599015180.0,recreation_etc,./train/data/user03/1598986800/RP/1599015180.png
20336,1600252680.0,sleep,./train/data/user03/1600192800/RP/1600252680.png
44138,1600753560.0,work,./train/data/user04/1600726800/RP/1600753560.png
12670,1600776420.0,work,./train/data/user02/1600700400/RP/1600776420.png
26608,1601030280.0,recreation_etc,./train/data/user03/1600963200/RP/1601030280.png
18711,1600084680.0,recreation_media,./train/data/user03/1600020000/RP/1600084680.png
6942,1601004360.0,travel,./train/data/user01/1601002200/RP/1601004360.png
46594,1601103840.0,socialising,./train/data/user04/1601079300/RP/1601103840.png
19494,1600150740.0,personal_care,./train/data/user03/1600106400/RP/1600150740.png
16488,1599395400.0,recreation_media,./train/data/user03/1599328800/RP/1599395400.png
14556,1598871660.0,household,./train/data/user03/1598818020/RP/1598871660.png
43977,1600779180.0,outdoor_act,./train/data/user04/1600726800/RP/1600779180.png
38864,1600149420.0,work,./train/data/user04/1600122300/RP/1600149420.png
40582,1600407900.0,work,./train/data/user04/1600380900/RP/1600407900.png
26420,1601011740.0,work,./train/data/user03/1600963200/RP/1601011740.png
1993,1599567240.0,travel,./train/data/user01/1599531660/RP/1599567240.png
6433,1600854300.0,recreation_etc,./train/data/user01/1600831800/RP/1600854300.png
18353,1599970020.0,personal_care,./train/data/user03/1599928800/RP/1599970020.png
44405,1600821060.0,work,./train/data/user04/1600816860/RP/1600821060.png
20588,1600244640.0,travel,./train/data/user03/1600192800/RP/1600244640.png
44380,1600818180.0,personal_care,./train/data/user04/1600816860/RP/1600818180.png
43896,1600744140.0,meal,./train/data/user04/1600726800/RP/1600744140.png
36487,1599881220.0,work,./train/data/user04/1599859800/RP/1599881220.png
17387,1599575820.0,recreation_etc,./train/data/user03/1599510360/RP/1599575820.png
28739,1598847360.0,travel,./train/data/user04/1598828400/RP/1598847360.png
2229,1599899880.0,meal,./train/data/user01/1599890820/RP/1599899880.png
20970,1600336980.0,socialising,./train/data/user03/1600286400/RP/1600336980.png
16437,1599315660.0,recreation_media,./train/data/user03/1599231660/RP/1599315660.png
46458,1601101860.0,recreation_media,./train/data/user04/1601079300/RP/1601101860.png
47774,1601180400.0,meal,./train/data/user04/1601163000/RP/1601180400.png
30885,1599119700.0,work,./train/data/user04/1599085500/RP/1599119700.png
33794,1599465360.0,work,./train/data/user04/1599430860/RP/1599465360.png
22266,1600509180.0,meal,./train/data/user03/1600448400/RP/1600509180.png
34601,1599656040.0,socialising,./train/data/user04/1599603600/RP/1599656040.png
21694,1600403160.0,work,./train/data/user03/1600371000/RP/1600403160.png
40701,1600426380.0,outdoor_act,./train/data/user04/1600380900/RP/1600426380.png
18022,1599612780.0,work,./train/data/user03/1599584400/RP/1599612780.png
27323,1601094240.0,household,./train/data/user03/1601054580/RP/1601094240.png
11902,1600669620.0,work,./train/data/user02/1600614000/RP/1600669620.png
2680,1599930300.0,travel,./train/data/user01/1599922800/RP/1599930300.png
21251,1600316520.0,meal,./train/data/user03/1600286400/RP/1600316520.png
45913,1601018100.0,work,./train/data/user04/1600986000/RP/1601018100.png
21617,1600416960.0,recreation_media,./train/data/user03/1600371000/RP/1600416960.png
17321,1599567660.0,recreation_media,./train/data/user03/1599510360/RP/1599567660.png
5775,1600604220.0,hobby,./train/data/user01/1600527600/RP/1600604220.png
31374,1599180420.0,travel,./train/data/user04/1599174600/RP/1599180420.png
34437,1599532440.0,travel,./train/data/user04/1599522960/RP/1599532440.png
35515,1599782220.0,socialising,./train/data/user04/1599776160/RP/1599782220.png
34833,1599719700.0,work,./train/data/user04/1599690000/RP/1599719700.png
32795,1599384840.0,household,./train/data/user04/1599347400/RP/1599384840.png
42132,1600599720.0,outdoor_act,./train/data/user04/1600558200/RP/1600599720.png
5753,1600602900.0,work,./train/data/user01/1600527600/RP/1600602900.png
26407,1600991940.0,travel,./train/data/user03/1600963200/RP/1600991940.png
30628,1599091320.0,work,./train/data/user04/1599085500/RP/1599091320.png
7540,1601096340.0,personal_care,./train/data/user01/1601085900/RP/1601096340.png
11782,1600655400.0,work,./train/data/user02/1600614000/RP/1600655400.png
26661,1601033220.0,recreation_etc,./train/data/user03/1600963200/RP/1601033220.png
43826,1600747380.0,work,./train/data/user04/1600726800/RP/1600747380.png
32083,1599286860.0,travel,./train/data/user04/1599261300/RP/1599286860.png
17390,1599571140.0,recreation_etc,./train/data/user03/1599510360/RP/1599571140.png
16858,1599465600.0,household,./train/data/user03/1599422400/RP/1599465600.png
82,1598876880.0,travel,./train/data/user01/1598832660/RP/1598876880.png
30105,1599014100.0,travel,./train/data/user04/1599001800/RP/1599014100.png
29710,1599049320.0,recreation_etc,./train/data/user04/1599001800/RP/1599049320.png
30337,1599123840.0,work,./train/data/user04/1599085500/RP/1599123840.png
40999,1600385700.0,work,./train/data/user04/1600380900/RP/1600385700.png
11606,1600605240.0,recreation_media,./train/data/user02/1600592340/RP/1600605240.png
13939,1601092620.0,recreation_media,./train/data/user02/1601046000/RP/1601092620.png
13512,1601021220.0,work,./train/data/user02/1600961640/RP/1601021220.png
12437,1600732260.0,travel,./train/data/user02/1600700400/RP/1600732260.png
33724,1599474420.0,household,./train/data/user04/1599430860/RP/1599474420.png
26890,1601031720.0,recreation_etc,./train/data/user03/1600963200/RP/1601031720.png
30066,1599020400.0,meal,./train/data/user04/1599001800/RP/1599020400.png
10614,1599897000.0,travel,./train/data/user02/1599893100/RP/1599897000.png
8188,1601167260.0,travel,./train/data/user01/1601166300/RP/1601167260.png
24552,1600767480.0,travel,./train/data/user03/1600707600/RP/1600767480.png
30721,1599108360.0,work,./train/data/user04/1599085500/RP/1599108360.png
28029,1601196780.0,recreation_media,./train/data/user03/1601141400/RP/1601196780.png
23139,1600570740.0,socialising,./train/data/user03/1600533000/RP/1600570740.png
7588,1601089500.0,hobby,./train/data/user01/1601085900/RP/1601089500.png
36706,1599916380.0,socialising,./train/data/user04/1599859800/RP/1599916380.png
83,1598879940.0,study,./train/data/user01/1598832660/RP/1598879940.png
40699,1600411620.0,work,./train/data/user04/1600380900/RP/1600411620.png
37311,1599980100.0,recreation_media,./train/data/user04/1599957060/RP/1599980100.png
23319,1600580220.0,travel,./train/data/user03/1600533000/RP/1600580220.png
38497,1600131600.0,work,./train/data/user04/1600122300/RP/1600131600.png
10325,1599102480.0,meal,./train/data/user02/1599058800/RP/1599102480.png
31624,1599264420.0,travel,./train/data/user04/1599261300/RP/1599264420.png
6822,1601004000.0,travel,./train/data/user01/1601002200/RP/1601004000.png
33313,1599435180.0,work,./train/data/user04/1599430860/RP/1599435180.png
46514,1601105640.0,socialising,./train/data/user04/1601079300/RP/1601105640.png
8399,1601216820.0,recreation_media,./train/data/user01/1601166300/RP/1601216820.png
1203,1599451260.0,travel,./train/data/user01/1599442080/RP/1599451260.png
17290,1599547680.0,work,./train/data/user03/1599510360/RP/1599547680.png
38989,1600140120.0,meal,./train/data/user04/1600122300/RP/1600140120.png
11528,1600602300.0,study,./train/data/user02/1600592340/RP/1600602300.png
20942,1600339680.0,sleep,./train/data/user03/1600286400/RP/1600339680.png
22814,1600586580.0,sleep,./train/data/user03/1600533000/RP/1600586580.png
18379,1599993900.0,socialising,./train/data/user03/1599928800/RP/1599993900.png
46062,1601034120.0,outdoor_act,./train/data/user04/1600986000/RP/1601034120.png
29121,1598934840.0,work,./train/data/user04/1598912400/RP/1598934840.png
26977,1601109780.0,sleep,./train/data/user03/1601054580/RP/1601109780.png
26799,1600988340.0,personal_care,./train/data/user03/1600963200/RP/1600988340.png
1464,1599467940.0,personal_care,./train/data/user01/1599442080/RP/1599467940.png
2403,1599920760.0,work,./train/data/user01/1599890820/RP/1599920760.png
10991,1599996780.0,travel,./train/data/user02/1599922800/RP/1599996780.png
36770,1599909180.0,socialising,./train/data/user04/1599859800/RP/1599909180.png
43054,1600650480.0,work,./train/data/user04/1600640400/RP/1600650480.png
36633,1599915180.0,socialising,./train/data/user04/1599859800/RP/1599915180.png
6672,1600859520.0,recreation_media,./train/data/user01/1600831800/RP/1600859520.png
38726,1600153740.0,work,./train/data/user04/1600122300/RP/1600153740.png
46237,1601020680.0,work,./train/data/user04/1600986000/RP/1601020680.png
4922,1600516920.0,meal,./train/data/user01/1600450920/RP/1600516920.png
22545,1600498260.0,travel,./train/data/user03/1600448400/RP/1600498260.png
41160,1600407840.0,work,./train/data/user04/1600380900/RP/1600407840.png
25159,1600823940.0,work,./train/data/user03/1600792200/RP/1600823940.png
7666,1601128260.0,meal,./train/data/user01/1601085900/RP/1601128260.png
36724,1599893880.0,socialising,./train/data/user04/1599859800/RP/1599893880.png
22977,1600610640.0,recreation_media,./train/data/user03/1600533000/RP/1600610640.png
18098,1599971880.0,household,./train/data/user03/1599928800/RP/1599971880.png
27264,1601103900.0,recreation_media,./train/data/user03/1601054580/RP/1601103900.png
42627,1600657680.0,meal,./train/data/user04/1600640400/RP/1600657680.png
34392,1599540360.0,work,./train/data/user04/1599522960/RP/1599540360.png
5354,1600596540.0,work,./train/data/user01/1600527600/RP/1600596540.png
9131,1598921160.0,work,./train/data/user02/1598886000/RP/1598921160.png
19550,1600160760.0,meal,./train/data/user03/1600106400/RP/1600160760.png
16836,1599379200.0,household,./train/data/user03/1599328800/RP/1599379200.png
29765,1599027000.0,work,./train/data/user04/1599001800/RP/1599027000.png
42989,1600679460.0,work,./train/data/user04/1600640400/RP/1600679460.png
35644,1599819540.0,meal,./train/data/user04/1599776160/RP/1599819540.png
33572,1599440820.0,work,./train/data/user04/1599430860/RP/1599440820.png
15830,1599208200.0,meal,./train/data/user03/1599147360/RP/1599208200.png
18080,1599993960.0,socialising,./train/data/user03/1599928800/RP/1599993960.png
45127,1600920060.0,travel,./train/data/user04/1600899900/RP/1600920060.png
19366,1600069380.0,outdoor_act,./train/data/user03/1600020000/RP/1600069380.png
10279,1599105660.0,work,./train/data/user02/1599058800/RP/1599105660.png
29055,1598962260.0,outdoor_act,./train/data/user04/1598912400/RP/1598962260.png
44719,1600859640.0,outdoor_act,./train/data/user04/1600816860/RP/1600859640.png
26096,1600954800.0,recreation_etc,./train/data/user03/1600876800/RP/1600954800.png
44248,1600861500.0,outdoor_act,./train/data/user04/1600816860/RP/1600861500.png
36938,1599959700.0,household,./train/data/user04/1599957060/RP/1599959700.png
33938,1599456480.0,work,./train/data/user04/1599430860/RP/1599456480.png
22111,1600485000.0,household,./train/data/user03/1600448400/RP/1600485000.png
25707,1600940100.0,travel,./train/data/user03/1600876800/RP/1600940100.png
27159,1601131860.0,recreation_media,./train/data/user03/1601054580/RP/1601131860.png
10421,1599211320.0,work,./train/data/user02/1599146220/RP/1599211320.png
25309,1600832040.0,meal,./train/data/user03/1600792200/RP/1600832040.png
21252,1600318020.0,recreation_media,./train/data/user03/1600286400/RP/1600318020.png
7837,1601203680.0,recreation_media,./train/data/user01/1601166300/RP/1601203680.png
24666,1600741740.0,work,./train/data/user03/1600707600/RP/1600741740.png
20099,1600255560.0,sleep,./train/data/user03/1600192800/RP/1600255560.png
34530,1599539340.0,work,./train/data/user04/1599522960/RP/1599539340.png
39161,1600256040.0,outdoor_act,./train/data/user04/1600207800/RP/1600256040.png
20724,1600327560.0,outdoor_act,./train/data/user03/1600286400/RP/1600327560.png
45714,1601029320.0,outdoor_act,./train/data/user04/1600986000/RP/1601029320.png
21687,1600439940.0,recreation_etc,./train/data/user03/1600371000/RP/1600439940.png
35439,1599795720.0,meal,./train/data/user04/1599776160/RP/1599795720.png
3149,1600000860.0,recreation_media,./train/data/user01/1599922800/RP/1600000860.png
9870,1599112200.0,work,./train/data/user02/1599058800/RP/1599112200.png
17697,1599576600.0,recreation_etc,./train/data/user03/1599510360/RP/1599576600.png
3422,1600015740.0,recreation_media,./train/data/user01/1600013400/RP/1600015740.png
20125,1600266360.0,recreation_media,./train/data/user03/1600192800/RP/1600266360.png
26513,1601033580.0,recreation_etc,./train/data/user03/1600963200/RP/1601033580.png
25296,1600859100.0,work,./train/data/user03/1600792200/RP/1600859100.png
28406,1598845260.0,meal,./train/data/user04/1598828400/RP/1598845260.png
13093,1600848900.0,work,./train/data/user02/1600786800/RP/1600848900.png
119,1599297840.0,work,./train/data/user01/1599269580/RP/1599297840.png
40592,1600401360.0,meal,./train/data/user04/1600380900/RP/1600401360.png
15155,1599034980.0,work,./train/data/user03/1598986800/RP/1599034980.png
35066,1599692520.0,travel,./train/data/user04/1599690000/RP/1599692520.png
5613,1600612140.0,meal,./train/data/user01/1600527600/RP/1600612140.png
45516,1600925100.0,work,./train/data/user04/1600899900/RP/1600925100.png
19680,1600165260.0,recreation_etc,./train/data/user03/1600106400/RP/1600165260.png
17064,1599468900.0,household,./train/data/user03/1599422400/RP/1599468900.png
12270,1600744620.0,meal,./train/data/user02/1600700400/RP/1600744620.png
34556,1599559680.0,socialising,./train/data/user04/1599522960/RP/1599559680.png
36695,1599881340.0,work,./train/data/user04/1599859800/RP/1599881340.png
8504,1601199420.0,recreation_media,./train/data/user01/1601166300/RP/1601199420.png
44725,1600819380.0,travel,./train/data/user04/1600816860/RP/1600819380.png
39232,1600257540.0,outdoor_act,./train/data/user04/1600207800/RP/1600257540.png
11585,1600596360.0,meal,./train/data/user02/1600592340/RP/1600596360.png
39638,1600212540.0,travel,./train/data/user04/1600207800/RP/1600212540.png
44041,1600758240.0,work,./train/data/user04/1600726800/RP/1600758240.png
28580,1598848260.0,travel,./train/data/user04/1598828400/RP/1598848260.png
17864,1599610740.0,work,./train/data/user03/1599584400/RP/1599610740.png
19938,1600169040.0,recreation_etc,./train/data/user03/1600106400/RP/1600169040.png
41448,1600504560.0,work,./train/data/user04/1600470000/RP/1600504560.png
35944,1599824820.0,outdoor_act,./train/data/user04/1599776160/RP/1599824820.png
25353,1600840320.0,work,./train/data/user03/1600792200/RP/1600840320.png
17538,1599555540.0,work,./train/data/user03/1599510360/RP/1599555540.png
45128,1600914900.0,work,./train/data/user04/1600899900/RP/1600914900.png
31051,1599191940.0,meal,./train/data/user04/1599174600/RP/1599191940.png
45122,1600925580.0,work,./train/data/user04/1600899900/RP/1600925580.png
8780,1598930880.0,meal,./train/data/user02/1598886000/RP/1598930880.png
39343,1600252800.0,outdoor_act,./train/data/user04/1600207800/RP/1600252800.png
19214,1600077960.0,household,./train/data/user03/1600020000/RP/1600077960.png
31463,1599202980.0,work,./train/data/user04/1599174600/RP/1599202980.png
13486,1600999980.0,work,./train/data/user02/1600961640/RP/1600999980.png
33055,1599384960.0,household,./train/data/user04/1599347400/RP/1599384960.png
40709,1600409400.0,work,./train/data/user04/1600380900/RP/1600409400.png
25342,1600822140.0,work,./train/data/user03/1600792200/RP/1600822140.png
39218,1600217280.0,work,./train/data/user04/1600207800/RP/1600217280.png
20582,1600237140.0,work,./train/data/user03/1600192800/RP/1600237140.png
7949,1601190840.0,household,./train/data/user01/1601166300/RP/1601190840.png
12508,1600736160.0,work,./train/data/user02/1600700400/RP/1600736160.png
44126,1600756380.0,work,./train/data/user04/1600726800/RP/1600756380.png
24281,1600745220.0,work,./train/data/user03/1600707600/RP/1600745220.png
44556,1600817700.0,personal_care,./train/data/user04/1600816860/RP/1600817700.png
15403,1599033780.0,work,./train/data/user03/1598986800/RP/1599033780.png
43221,1600651440.0,work,./train/data/user04/1600640400/RP/1600651440.png
22606,1600494900.0,household,./train/data/user03/1600448400/RP/1600494900.png
25387,1600816680.0,travel,./train/data/user03/1600792200/RP/1600816680.png
9121,1598928120.0,work,./train/data/user02/1598886000/RP/1598928120.png
6699,1600837440.0,recreation_media,./train/data/user01/1600831800/RP/1600837440.png
35790,1599786480.0,work,./train/data/user04/1599776160/RP/1599786480.png
44706,1600823880.0,work,./train/data/user04/1600816860/RP/1600823880.png
31147,1599200400.0,work,./train/data/user04/1599174600/RP/1599200400.png
34694,1599733740.0,household,./train/data/user04/1599690000/RP/1599733740.png
46193,1601001060.0,work,./train/data/user04/1600986000/RP/1601001060.png
17618,1599572880.0,recreation_etc,./train/data/user03/1599510360/RP/1599572880.png
19636,1600147920.0,work,./train/data/user03/1600106400/RP/1600147920.png
39958,1600342140.0,work,./train/data/user04/1600294800/RP/1600342140.png
4579,1600357620.0,travel,./train/data/user01/1600354800/RP/1600357620.png
1159,1599475860.0,recreation_etc,./train/data/user01/1599442080/RP/1599475860.png
10241,1599102120.0,meal,./train/data/user02/1599058800/RP/1599102120.png
330,1599276000.0,travel,./train/data/user01/1599269580/RP/1599276000.png
39791,1600209720.0,personal_care,./train/data/user04/1600207800/RP/1600209720.png
37430,1599992640.0,outdoor_act,./train/data/user04/1599957060/RP/1599992640.png
41052,1600408140.0,work,./train/data/user04/1600380900/RP/1600408140.png
45351,1600924080.0,work,./train/data/user04/1600899900/RP/1600924080.png
34986,1599739500.0,outdoor_act,./train/data/user04/1599690000/RP/1599739500.png
28734,1598837580.0,travel,./train/data/user04/1598828400/RP/1598837580.png
1364,1599469560.0,travel,./train/data/user01/1599442080/RP/1599469560.png
13453,1601010360.0,work,./train/data/user02/1600961640/RP/1601010360.png
42558,1600570200.0,recreation_media,./train/data/user04/1600558200/RP/1600570200.png
11269,1599967320.0,study,./train/data/user02/1599922800/RP/1599967320.png
38923,1600164600.0,meal,./train/data/user04/1600122300/RP/1600164600.png
35370,1599703380.0,work,./train/data/user04/1599690000/RP/1599703380.png
37774,1600054680.0,socialising,./train/data/user04/1600035000/RP/1600054680.png
15549,1599130740.0,meal,./train/data/user03/1599058980/RP/1599130740.png
8678,1598949720.0,work,./train/data/user02/1598886000/RP/1598949720.png
13031,1600823700.0,work,./train/data/user02/1600786800/RP/1600823700.png
10401,1599218580.0,socialising,./train/data/user02/1599146220/RP/1599218580.png
42823,1600644840.0,work,./train/data/user04/1600640400/RP/1600644840.png
30199,1599125520.0,work,./train/data/user04/1599085500/RP/1599125520.png
27871,1601206200.0,outdoor_act,./train/data/user03/1601141400/RP/1601206200.png
40552,1600420320.0,work,./train/data/user04/1600380900/RP/1600420320.png
28494,1598858220.0,work,./train/data/user04/1598828400/RP/1598858220.png
31515,1599215580.0,meal,./train/data/user04/1599174600/RP/1599215580.png
20729,1600318140.0,recreation_media,./train/data/user03/1600286400/RP/1600318140.png
26575,1601030220.0,recreation_etc,./train/data/user03/1600963200/RP/1601030220.png
29900,1599022800.0,work,./train/data/user04/1599001800/RP/1599022800.png
